Year,District,Programme,Stream,Number,Passed,Z-Score
2020,ANURADHAPURA,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.6512
2020,POLONNARUWA,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.6534
2020,BADULLA,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.6505
2020,MONARAGALA,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.652
2020,KEGALLE,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.6512
2020,RATNAPURA,ARTS * (University of Peradeniya),Arts,117000.0,77805.0,1.6508
2020,COLOMBO,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5664
2020,GAMPAHA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5727
2020,KALUTARA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5674
2020,MATALE,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.578
2020,KANDY,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.566
2020,NUWARA ELIYA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5749
2020,GALLE,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.566
2020,MATARA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.569
2020,HAMBANTOTA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5716
2020,JAFFNA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,KILINOCHCHI,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,MANNAR,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,MULLAITIVU,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,VAVUNIYA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,TRINCOMALEE,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.6131
2020,BATTICALOA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,
2020,AMPARA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5743
2020,PUTTALAM,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.569
2020,KURUNEGALA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5664
2020,ANURADHAPURA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5662
2020,POLONNARUWA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.566
2020,BADULLA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5687
2020,MONARAGALA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5674
2020,KEGALLE,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5668
2020,RATNAPURA,ARTS * (University of Sri Jayewardenepura),Arts,117000.0,77805.0,1.5657
2020,COLOMBO,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4969
2020,GAMPAHA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.497
2020,KALUTARA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4974
2020,MATALE,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4981
2020,KANDY,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.497
2020,NUWARA ELIYA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.5
2020,GALLE,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4975
2020,MATARA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.497
2020,HAMBANTOTA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4975
2020,JAFFNA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,
2020,KILINOCHCHI,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,
2020,MANNAR,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,
2020,MULLAITIVU,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,
2020,VAVUNIYA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.515
2020,TRINCOMALEE,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.5549
2020,BATTICALOA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,
2020,AMPARA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4971
2020,PUTTALAM,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4971
2020,KURUNEGALA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4971
2020,ANURADHAPURA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.5006
2020,POLONNARUWA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.5009
2020,BADULLA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4976
2020,MONARAGALA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4976
2020,KEGALLE,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.5056
2020,RATNAPURA,ARTS * (University of Kelaniya),Arts,117000.0,77805.0,1.4973
2020,COLOMBO,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2531
2020,GAMPAHA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.266
2020,KALUTARA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2545
2020,MATALE,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2726
2020,KANDY,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2514
2020,NUWARA ELIYA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2561
2020,GALLE,ARTS * (University of Jaffna),Arts,117000.0,77805.0,
2020,MATARA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.266
2020,HAMBANTOTA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,
2020,JAFFNA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2488
2020,KILINOCHCHI,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2649
2020,MANNAR,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2607
2020,MULLAITIVU,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2529
2020,VAVUNIYA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2485
2020,TRINCOMALEE,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.284
2020,BATTICALOA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2633
2020,AMPARA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2489
2020,PUTTALAM,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2482
2020,KURUNEGALA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2675
2020,ANURADHAPURA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2482
2020,POLONNARUWA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,
2020,BADULLA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2498
2020,MONARAGALA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.3635
2020,KEGALLE,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2682
2020,RATNAPURA,ARTS * (University of Jaffna),Arts,117000.0,77805.0,1.2543
2020,COLOMBO,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4185
2020,GAMPAHA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4214
2020,KALUTARA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4179
2020,MATALE,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.432
2020,KANDY,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4167
2020,NUWARA ELIYA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4296
2020,GALLE,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4169
2020,MATARA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4164
2020,HAMBANTOTA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4205
2020,JAFFNA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,KILINOCHCHI,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,MANNAR,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,MULLAITIVU,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,VAVUNIYA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,TRINCOMALEE,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4313
2020,BATTICALOA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,
2020,AMPARA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4258
2020,PUTTALAM,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4244
2020,KURUNEGALA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.417
2020,ANURADHAPURA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4166
2020,POLONNARUWA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4199
2020,BADULLA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4204
2020,MONARAGALA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4162
2020,KEGALLE,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4255
2020,RATNAPURA,ARTS * (University of Ruhuna),Arts,117000.0,77805.0,1.4171
2020,COLOMBO,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1718
2020,GAMPAHA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1839
2020,KALUTARA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1696
2020,MATALE,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1727
2020,KANDY,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1748
2020,NUWARA ELIYA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1672
2020,GALLE,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.296
2020,MATARA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1991
2020,HAMBANTOTA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1844
2020,JAFFNA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.168
2020,KILINOCHCHI,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1689
2020,MANNAR,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1833
2020,MULLAITIVU,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1867
2020,VAVUNIYA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1743
2020,TRINCOMALEE,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1721
2020,BATTICALOA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1678
2020,AMPARA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1714
2020,PUTTALAM,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1684
2020,KURUNEGALA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1712
2020,ANURADHAPURA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1779
2020,POLONNARUWA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1672
2020,BADULLA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1718
2020,MONARAGALA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.192
2020,KEGALLE,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1779
2020,RATNAPURA,"ARTS * (Eastern University, Sri Lanka)",Arts,117000.0,77805.0,1.1772
2020,COLOMBO,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.327
2020,GAMPAHA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3202
2020,KALUTARA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3274
2020,MATALE,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3203
2020,KANDY,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3257
2020,NUWARA ELIYA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,
2020,GALLE,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.349
2020,MATARA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3217
2020,HAMBANTOTA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3448
2020,JAFFNA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,
2020,KILINOCHCHI,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3892
2020,MANNAR,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3836
2020,MULLAITIVU,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3891
2020,VAVUNIYA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3217
2020,TRINCOMALEE,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3231
2020,BATTICALOA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3195
2020,AMPARA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3198
2020,PUTTALAM,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3192
2020,KURUNEGALA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3309
2020,ANURADHAPURA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3655
2020,POLONNARUWA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3447
2020,BADULLA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3244
2020,MONARAGALA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3628
2020,KEGALLE,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3219
2020,RATNAPURA,ARTS * (South Eastern University of Sri Lanka),Arts,117000.0,77805.0,1.3257
2020,COLOMBO,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3876
2020,GAMPAHA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3864
2020,KALUTARA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3897
2020,MATALE,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3868
2020,KANDY,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3973
2020,NUWARA ELIYA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3938
2020,GALLE,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3868
2020,MATARA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3867
2020,HAMBANTOTA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3877
2020,JAFFNA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,
2020,KILINOCHCHI,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,
2020,MANNAR,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,
2020,MULLAITIVU,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,
2020,VAVUNIYA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.4247
2020,TRINCOMALEE,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3917
2020,BATTICALOA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,
2020,AMPARA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3893
2020,PUTTALAM,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3892
2020,KURUNEGALA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3865
2020,ANURADHAPURA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3891
2020,POLONNARUWA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3881
2020,BADULLA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3873
2020,MONARAGALA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3889
2020,KEGALLE,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3864
2020,RATNAPURA,ARTS * (Rajarata University of Sri Lanka),Arts,117000.0,77805.0,1.3866
2020,COLOMBO,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,GAMPAHA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,KALUTARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,MATALE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,KANDY,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,NUWARA ELIYA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,GALLE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,MATARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,HAMBANTOTA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,JAFFNA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,KILINOCHCHI,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,MANNAR,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,MULLAITIVU,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,VAVUNIYA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,TRINCOMALEE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,BATTICALOA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,AMPARA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,PUTTALAM,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,KURUNEGALA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,ANURADHAPURA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,POLONNARUWA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,BADULLA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,MONARAGALA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,KEGALLE,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,RATNAPURA,ARTS  (SP) / MASS MEDIA* # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.3312
2020,COLOMBO,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,GAMPAHA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,KALUTARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,MATALE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,KANDY,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,NUWARA ELIYA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,GALLE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,MATARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,HAMBANTOTA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,JAFFNA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,KILINOCHCHI,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,MANNAR,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,MULLAITIVU,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,VAVUNIYA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,TRINCOMALEE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,BATTICALOA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,AMPARA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,PUTTALAM,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,KURUNEGALA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,ANURADHAPURA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,POLONNARUWA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,BADULLA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,MONARAGALA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,KEGALLE,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,RATNAPURA,ARTS (SP) / PERFORMING ARTS * # (University of Colombo - Sri Palee Campus),Arts,117000.0,77805.0,1.1266
2020,COLOMBO,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,GAMPAHA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,KALUTARA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,MATALE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,KANDY,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,NUWARA ELIYA,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
2020,GALLE,ARTS (SAB) - A * [Arts Stream] (Sabaragamuwa University of Sri Lanka),Arts,117000.0,77805.0,1.4487
